40196,1,1,51,294.25,0.33066,0.98526,0.020525,Antenna D,-56.0,1.0477,922.25,1
21696,M,Location 1,45,90.5,1.2101,-0.048229,-0.09350499999999999,1,-57.0,0.46326000000000006,freq_12,label 3
20877,2,1,44,427.75,1.1163,-0.01378,-0.09350499999999999,antenna 1,-64.0,1.5524,freq_7,lying
39864,Female,Facility A,51,207.18,0.44791000000000003,0.93932,-0.059296,Antenna 3,-68.0,0.69643,E1,1
46966,1,Location 1,53,237.5,1.0811,0.05511900000000001,-0.12771,Antenna A,-57.0,6.1344,920.75,label 3
1886,M,Facility A,5,290.25,1.2687,-0.35827,0.08894400000000001,Antenna C,-56.5,4.8857,F1,3
16552,2,Facility A,43,364.4,1.1397,-0.12861,0.10035,Antenna C,-47.5,5.5622,920.25,3
25538,M,Location 1,46,237.88,0.7527699999999999,0.75559,0.14595999999999998,1,-67.5,0.39423,freq_4,label 2
74952,Female,Facility B,27,3.0,0.41273000000000004,1.0197,-0.025087,2,-59.5,4.4455,923.75,label 1
10013,2,Facility A,38,204.5,0.28376,0.95081,0.14595999999999998,Antenna 4,-56.5,0.78847,A2,label 1
57524,Female,2,3,389.1,0.37756,0.30775,-0.9829399999999999,Antenna 2,-49.0,2.5495,freq_4,label 3
59219,1,Facility B,4,364.5,0.37756,0.4111,-0.94873,Antenna 3,-64.5,5.372000000000001,freq_1,label 3
11475,Male,1,39,593.25,1.1749,-0.12861,0.15736,Antenna D,-67.5,1.1919,D2,label 3
40470,Female,1,51,318.65,0.41273000000000004,0.96229,-0.047893,Antenna A,-59.0,5.1879,freq_5,sit on bed
49134,Female,Facility A,54,300.1,1.3742,-0.025263,0.0091224,4,-65.0,4.1111,freq_7,3
22288,2,Facility A,45,144.95,0.15478,1.0312,-0.047893,antenna 1,-59.5,1.6383,B1,1
26668,M,1,46,331.48,1.0576,-0.0022965999999999998,-0.16192,1,-56.5,5.7724,A1,3
5143,F,Facility A,18,62.0,0.65897,0.15847,0.73892,antenna 1,-62.0,0.9894200000000001,925.25,label 3
2053,M,1,6,88.75,0.74105,0.80152,-0.036489999999999995,2,-59.0,5.0882,F1,sit on chair
35449,1,1,50,262.05,0.38928,0.97377,-0.013684,Antenna 4,-58.0,6.0239,E1,sit on bed
53796,F,2,2,30.75,0.38928,0.18143,-0.9373299999999999,Antenna C,-60.5,1.6981,923.75,3
24518,2,Facility A,46,75.85,0.63552,0.80152,0.077541,1,-56.0,5.1066,freq_1,label 1
46688,Female,1,53,225.2,1.2101,-0.01378,-0.09350499999999999,Antenna 4,-64.5,0.44485,925.25,3
26871,2,Facility A,47,2.25,0.38928,0.92784,0.13455999999999999,1,-59.0,1.063,freq_8,1
28482,Male,1,47,139.83,0.49481,0.9163600000000001,0.13455999999999999,Antenna A,-61.0,0.13346,921.25,label 1
31164,M,Facility A,48,192.6,1.0225,0.032152999999999994,-0.16192,Antenna A,-57.5,1.5002,freq_11,3
47786,Female,1,53,274.18,1.0928,0.05511900000000001,-0.13912,Antenna A,-56.5,1.2809,freq_6,label 3
24526,M,Facility A,46,76.175,0.65897,0.81301,-0.11631,Antenna 4,-67.5,4.7538,freq_5,1
58013,F,Location 2,3,465.0,0.45963999999999994,0.29627,-0.9829399999999999,3,-63.0,0.9648700000000001,F1,3
38748,1,Location 1,50,444.75,1.0811,0.10105,-0.12771,Antenna 3,-57.5,5.4257,freq_5,3
57693,F,Facility B,3,413.5,0.56517,0.21588000000000002,-0.9373299999999999,Antenna 3,-59.5,5.8997,C1,lying
4461,F,Facility A,16,17.5,0.72932,0.75559,0.15736,Antenna B,-55.5,4.6326,925.25,label 2
35109,1,Location 1,50,228.88,0.40101,0.96229,-0.070699,1,-56.5,5.5147,C2,sit on bed
45835,Female,1,53,175.8,0.50654,0.9163600000000001,-0.0022806,1,-56.5,5.7202,E1,1
56555,Female,Location 2,2,1692.8,0.38928,0.11254000000000002,-0.9829399999999999,3,-60.0,3.2367,923.75,label 3
23848,2,Facility A,45,319.35,1.1163,-0.0022965999999999998,-0.10490999999999999,antenna 1,-56.5,5.3873,D2,lying
48131,F,Location 1,53,292.1,1.339,-0.07119600000000001,-0.036489999999999995,Antenna D,-63.5,5.4855,freq_1,label 3
8837,2,Location 1,37,241.0,0.20168,1.0197,0.18017,Antenna C,-61.5,1.6091,freq_10,sit on bed
16615,2,1,43,374.5,1.2218,-0.18603,0.11175,Antenna D,-66.0,5.7049,924.25,3
867,2,1,3,265.0,1.2570000000000001,-0.32383,-0.11631,1,-66.0,5.9242,E1,3
61783,Female,2,14,70.0,0.58862,0.23885,-0.8689100000000001,Antenna C,-63.5,1.3545,922.25,3
71009,2,2,20,161.5,1.3508,-0.12861,-0.059296,3,-68.0,5.5699,922.25,lying
20258,2,Facility A,44,345.9,1.2570000000000001,-0.082679,-0.025087,Antenna A,-67.5,6.1681,freq_11,3
66860,Female,Facility B,16,94.25,0.27203,0.33071999999999996,-1.0286,Antenna 3,-65.5,4.8934,921.75,3
55979,F,2,2,1543.8,0.40101,0.14698,-1.0057,Antenna 2,-50.5,2.6737,E1,3
21500,2,Location 1,45,72.175,0.87003,0.51445,0.0091224,Antenna 3,-52.0,1.4956,924.25,1
72351,M,Location 2,21,435.75,1.2687,-0.059712,-0.070699,Antenna C,-63.5,0.50468,freq_12,lying
34738,1,Facility A,50,10.85,0.41273000000000004,0.95081,-0.082102,Antenna B,-57.0,5.6788,920.25,2
42262,F,Facility A,51,439.7,0.9990100000000001,0.10105,-0.15052000000000001,antenna 1,-56.5,5.5346,freq_4,lying
53566,F,Facility B,1,491.0,0.37756,0.08956900000000001,-1.0172,Antenna C,-58.5,5.892,C2,label 3
50349,1,1,56,292.25,1.0342,0.14698,-0.16192,Antenna D,-64.5,4.9041,B1,3
11257,2,1,39,512.0,1.0225,-0.059712,0.020525,Antenna 4,-67.0,3.5159,freq_2,3
35090,1,Facility A,50,227.33,0.40101,0.96229,-0.070699,1,-57.5,4.3565,freq_1,sit on bed
24751,M,Location 1,46,123.33,1.1514,-0.059712,-0.09350499999999999,3,-59.0,0.4065,B2,label 3
71238,M,2,20,504.25,1.1514,-0.10565,-0.047893,Antenna 3,-60.5,0.31753000000000003,freq_2,label 3
59023,1,2,4,273.0,0.63552,0.25033,-0.85751,Antenna 3,-60.0,0.061359000000000004,C2,label 3
18055,2,Location 1,44,32.125,0.67069,0.75559,-0.047893,Antenna C,-53.0,1.3054,920.75,label 1
10592,Male,Location 1,39,0.75,0.13132,1.0197,0.11175,4,-56.0,5.5315,freq_2,label 1
45734,Female,1,53,170.35,0.28376,1.0082,-0.082102,Antenna A,-56.5,0.18254,freq_7,sit on bed
25978,2,Location 1,46,284.73,1.0225,-0.0022965999999999998,-0.18473,antenna 1,-60.5,0.6933600000000001,925.75,label 3
4644,F,Facility A,16,262.75,0.83485,-0.059712,0.79593,Antenna A,-67.0,2.1598,freq_10,3
31260,Male,Location 1,48,199.63,1.0459,0.032152999999999994,-0.12771,Antenna C,-54.5,5.2738,924.25,lying
73651,2,Facility B,22,511.25,1.3156,-0.16305999999999998,0.031928,Antenna 3,-61.0,6.2433,B1,label 3
9706,2,Facility A,38,99.75,1.0107,-0.01378,0.031928,Antenna C,-49.5,5.5039,920.75,label 3
57144,1,Facility B,3,329.75,0.33066,0.37665,-0.97154,Antenna 3,-60.0,5.3965,922.75,3
54178,Female,2,2,381.63,0.18995,0.29627,-1.0856,Antenna 2,-48.5,0.45713000000000004,A2,lying
2821,Male,Facility A,7,204.0,1.0342,-0.17454,-0.10490999999999999,3,-51.0,5.6665,924.25,lying
26988,M,Location 1,47,11.4,0.2603,0.96229,0.10035,Antenna 4,-57.0,0.60132,925.25,label 1
64585,1,Facility B,15,94.75,0.18995,0.56038,-0.94873,Antenna B,-47.0,2.3976,freq_3,3
44199,1,1,53,65.125,0.33066,0.9048700000000001,-0.16192,3,-63.5,1.2318,E1,label 4
59870,1,2,5,504.0,0.52999,0.2733,-0.9259299999999999,Antenna 3,-67.5,4.5467,freq_10,label 3
1460,M,Location 1,4,326.75,1.2101,-0.31234,-0.17332999999999998,1,-62.5,5.6236,924.75,label 3
71282,M,2,20,525.0,1.1397,-0.10565,-0.036489999999999995,3,-60.0,2.1292,922.75,lying
18890,2,Facility A,44,117.13,-0.021106,1.0427,0.0091224,antenna 1,-60.0,3.5205,925.25,label 1
7397,1,1,32,24.25,1.128,0.020669999999999997,0.5222600000000001,antenna 1,-59.0,4.8781,D1,lying
28478,2,Location 1,47,139.4,0.45963999999999994,0.92784,0.10035,4,-55.5,6.0991,920.25,1
42427,1,1,52,58.2,0.2603,1.0082,-0.18473,Antenna B,-55.5,0.28531999999999996,freq_4,2
22617,2,1,45,169.23,0.2134,1.0427,-0.025087,antenna 1,-59.0,0.6534800000000001,922.25,1
8595,Male,Facility A,37,168.25,1.1514,-0.082679,0.0091224,Antenna 4,-64.0,1.5846,924.25,3
35481,F,Location 1,50,263.88,0.61207,0.8704200000000001,0.08894400000000001,4,-57.0,0.25464000000000003,920.25,1
56205,1,Location 2,2,1598.5,0.29548,0.15847,-1.04,Antenna 3,-60.0,4.5866,freq_5,label 3
15271,M,Location 1,42,704.0,1.1632,-0.17454,0.0091224,Antenna 3,-50.0,3.8319,C2,lying
6845,F,Location 1,27,93.25,0.28376,0.97377,0.043332,3,-56.5,0.064427,freq_10,1
69132,1,Facility B,17,780.5,0.2134,0.25033,-1.0628,Antenna 3,-60.0,2.3976,920.25,label 3
9241,M,Facility A,37,443.0,1.2218,-0.10565,0.031928,Antenna 4,-63.0,0.62126,freq_1,label 3
37565,Female,Facility A,50,368.93,1.3273,0.078086,0.043332,antenna 1,-57.0,0.18101,924.25,label 3
53180,F,Facility B,1,365.0,0.22513000000000002,0.14698,-1.0628,2,-51.0,2.7136,920.75,lying
15523,M,Location 1,43,136.75,-0.15009,0.99674,0.043332,antenna 1,-56.5,1.5217,923.75,1
29894,M,Facility A,48,24.35,1.0576,0.032152999999999994,-0.15052000000000001,Antenna A,-62.0,0.57831,920.75,lying
58460,F,2,3,549.75,0.35411,0.23885,-0.99434,Antenna C,-60.0,6.0224,freq_4,3
71725,Male,Location 2,20,721.25,-0.0093803,1.0771,-0.082102,1,-51.5,1.1904,freq_1,4
49071,Female,1,54,254.5,0.69414,0.82449,-0.0022806,Antenna B,-60.5,0.30985999999999997,F2,2
9912,M,Facility A,38,162.25,1.1397,-0.094162,0.054735,Antenna 3,-50.5,5.8966,freq_1,lying
29484,2,1,47,256.32,1.1397,-0.059712,-0.10490999999999999,Antenna 3,-58.0,4.4301,A1,label 3
42900,Female,Facility A,52,166.15,1.2921,-0.025263,-0.070699,Antenna D,-65.0,0.10278,A1,3
59531,Female,2,5,116.0,0.27203,0.30775,-1.0286,Antenna 3,-59.0,4.2353,D1,lying
66551,Female,2,16,20.25,0.45963999999999994,0.23885,-0.9373299999999999,Antenna C,-64.5,4.5406,freq_5,3
25845,Male,1,46,273.95,1.2570000000000001,-0.094162,-0.13912,antenna 1,-61.0,0.9127200000000001,freq_11,label 3
71857,2,2,20,912.0,0.77622,0.77856,0.054735,antenna 1,-59.5,0.30066,freq_7,sit on chair
