71271,2,Location 2,20,521.0,1.1983,-0.14009000000000002,-0.025087,Antenna 3,-61.0,0.041417,F2,label 3
27569,Male,Location 1,47,57.7,1.1163,-0.025263,-0.11631,Antenna A,-57.0,1.5693,E2,3
30081,2,Facility A,48,40.65,1.2101,-0.036746,-0.059296,3,-57.0,5.9196,923.25,label 3
73021,Male,2,22,41.25,1.2921,-0.12861,0.054735,Antenna C,-65.0,0.71023,freq_2,3
15837,Male,Location 1,43,234.5,0.97555,-0.082679,0.13455999999999999,3,-48.5,4.2798,921.75,lying
24436,2,1,46,41.25,0.24858000000000002,0.98526,0.020525,Antenna A,-63.5,0.09510700000000001,D1,1
30030,M,Location 1,48,37.525,1.0694,0.032152999999999994,-0.12771,Antenna C,-56.5,0.57524,B2,label 3
22182,Male,Location 1,45,137.47,0.50654,0.9163600000000001,0.12315,1,-60.5,2.5081,A1,1
57148,Female,Facility B,3,330.33,0.48308999999999996,0.33071999999999996,-0.9145200000000001,Antenna B,-49.5,2.5571,921.25,label 3
40256,Female,1,51,298.75,0.37756,0.97377,-0.025087,Antenna A,-63.0,4.7354,923.25,1
3160,F,1,9,163.25,0.5534399999999999,0.8819100000000001,0.11175,Antenna 2,-56.0,4.648,924.75,2
37907,1,Location 1,50,383.68,1.0107,0.25033,-0.15052000000000001,Antenna D,-64.0,2.0064,923.75,lying
11948,2,Facility A,40,276.75,0.049247000000000006,0.92784,0.13455999999999999,1,-46.5,4.6679,freq_12,label 4
6605,F,Facility A,24,79.0,0.9403799999999999,-0.36976,0.054735,Antenna 4,-67.5,1.9129,920.75,lying
21304,M,Location 1,45,45.4,0.30721,0.98526,0.077541,Antenna A,-63.5,0.67955,924.25,label 1
74038,1,Facility B,24,447.33,0.48308999999999996,0.25033,-0.9259299999999999,Antenna C,-60.0,6.1835,freq_8,lying
72992,2,2,22,18.75,1.0811,-0.036746,-0.036489999999999995,Antenna C,-63.0,1.7365,freq_9,lying
53092,F,2,1,337.5,0.51826,0.0091865,-0.94873,Antenna C,-60.5,1.8914,E2,3
53382,F,Facility B,1,431.25,0.30721,0.078086,-1.0286,Antenna 3,-59.0,0.021476,freq_5,lying
73749,Female,Location 2,23,85.95,0.47136000000000006,0.96229,-0.10490999999999999,Antenna C,-59.5,1.0416,B2,label 1
67302,1,2,16,483.08,0.38928,0.22737,-0.9829399999999999,Antenna C,-70.0,6.1175,925.25,label 3
29495,Male,Facility A,47,257.1,1.128,-0.048229,-0.11631,3,-58.0,1.0354,A2,lying
46944,Female,Location 1,53,236.58,1.0811,0.05511900000000001,-0.12771,1,-56.5,4.7691,freq_5,3
32193,1,1,49,78.15,0.37756,0.96229,-0.047893,1,-57.0,4.6019,B1,1
47788,1,1,53,274.25,1.0928,0.05511900000000001,-0.13912,1,-56.5,1.2809,freq_6,lying
20933,M,Location 1,44,434.3,0.27203,1.0082,0.077541,Antenna A,-67.5,6.0884,D2,4
22681,M,Facility A,45,176.88,-0.021106,1.1805,-0.013684,antenna 1,-68.0,2.5648,E1,2
57360,Female,Facility B,3,364.0,0.45963999999999994,0.30775,-0.9373299999999999,2,-52.5,1.4680000000000002,D2,lying
42067,F,Facility A,51,431.48,1.0928,0.043636,-0.11631,Antenna C,-56.0,0.22243000000000002,freq_1,label 3
70273,2,Facility B,19,32.75,1.1163,-0.11713,0.020525,Antenna 3,-62.5,1.3023,924.75,3
22497,M,Location 1,45,161.43,0.34238,0.96229,0.054735,Antenna A,-59.0,5.9549,D1,sit on bed
66368,Female,Facility B,15,727.0,0.30721,0.28478000000000003,-1.0172,2,-49.0,2.0157,freq_4,lying
30808,M,Facility A,48,169.45,0.096148,0.82449,0.21438000000000001,Antenna 2,-50.0,0.8022699999999999,F2,4
26984,Male,Location 1,47,10.725,0.22513000000000002,0.98526,0.077541,Antenna C,-67.0,4.7308,B1,label 1
29097,M,Facility A,47,231.95,1.2101,-0.094162,-0.070699,3,-58.5,4.5406,920.25,3
59765,Female,2,5,443.0,0.33066,0.39960999999999997,-0.9829399999999999,Antenna 3,-63.5,2.3117,924.25,label 3
37780,1,1,50,378.23,1.1163,0.18143,-0.013684,1,-57.5,0.5353600000000001,920.25,3
46308,F,Location 1,53,196.55,0.34238,0.96229,-0.036489999999999995,Antenna D,-56.5,0.80074,921.75,1
47670,1,1,53,268.1,1.1514,0.0091865,-0.10490999999999999,Antenna 4,-62.5,1.3392,921.25,3
32248,1,1,49,83.2,0.40101,0.96229,-0.013684,Antenna 4,-56.0,0.013806,921.25,label 1
38892,F,1,50,458.03,1.1514,0.05511900000000001,-0.09350499999999999,Antenna C,-57.5,1.8530000000000002,freq_6,3
64114,Female,2,15,29.575,0.34238,0.51445,-0.90312,3,-62.0,1.1336,922.25,label 3
6659,Female,Facility A,24,113.25,0.9990100000000001,-0.41568999999999995,0.066138,4,-66.5,4.2936,B2,lying
62422,Female,2,14,251.08,0.40101,0.35368,-0.9829399999999999,Antenna C,-61.0,1.8101,B2,lying
22449,Male,Facility A,45,157.43,0.22513000000000002,1.0427,-0.013684,antenna 1,-59.5,1.9727,freq_2,1
56984,Female,2,3,300.25,0.30721,0.39960999999999997,-0.9829399999999999,Antenna C,-61.5,4.7507,924.25,3
28866,M,Facility A,47,214.58,0.68242,0.92784,0.11175,Antenna A,-57.5,5.645,D1,sit on bed
72138,M,Facility B,21,127.75,1.1514,-0.10565,-0.0022806,Antenna 3,-60.0,4.7507,freq_7,3
30741,M,1,48,154.75,0.6472399999999999,0.84746,0.077541,Antenna 2,-56.5,5.4917,D1,label 2
57687,Female,Location 2,3,412.83,0.40101,0.30775,-0.97154,Antenna B,-49.0,2.8379,freq_3,label 3
22309,2,1,45,147.58,0.2134,1.0312,-0.036489999999999995,Antenna A,-59.0,5.0882,E1,1
35631,F,1,50,279.63,0.8114,0.8589399999999999,0.2942,Antenna D,-57.0,5.9043,925.25,label 1
59635,F,Facility B,5,382.0,0.30721,0.45703,-0.9259299999999999,Antenna C,-65.0,1.6045,freq_9,label 3
46869,F,Location 1,53,233.2,1.1983,-0.01378,-0.070699,4,-62.0,5.0775,freq_8,lying
10934,2,Location 1,39,261.0,0.9403799999999999,-0.0022965999999999998,-0.025087,Antenna A,-66.5,5.145,924.25,lying
17159,M,Facility A,43,525.0,1.0928,-0.059712,0.020525,Antenna C,-50.0,0.41111000000000003,920.25,label 3
1274,M,1,4,153.0,0.56517,0.9048700000000001,-0.036489999999999995,4,-60.0,5.7555,E1,sit on bed
31848,F,1,49,0.4,0.2603,0.96229,-0.11631,antenna 1,-43.5,0.25771,freq_5,label 4
41240,Female,Facility A,51,393.05,1.3156,-0.07119600000000001,-0.013684,3,-57.0,0.15033,F1,lying
47954,Female,1,53,282.48,1.1163,0.032152999999999994,-0.12771,Antenna 3,-55.5,4.5206,freq_7,label 3
34415,1,Location 1,49,243.3,1.1045,0.1355,-0.15052000000000001,Antenna C,-55.5,1.514,923.25,label 3
7814,M,1,36,128.0,0.1196,0.9048700000000001,0.066138,1,-57.0,5.1266,freq_10,4
22370,Male,1,45,152.38,0.28376,1.0082,0.020525,Antenna A,-59.0,5.0575,E1,sit on bed
13490,M,1,42,165.5,-0.091458,0.9163600000000001,0.12315,1,-58.5,1.399,923.75,label 1
29174,M,Location 1,47,237.15,1.0107,0.020669999999999997,-0.16192,Antenna 3,-58.0,0.15033,freq_5,3
11952,Male,1,40,280.5,-0.15009,0.72114,0.15736,Antenna 2,-55.0,0.95567,freq_7,label 2
32294,1,1,49,87.6,0.36583000000000004,0.97377,-0.025087,Antenna A,-58.5,5.4533,freq_1,label 1
2684,M,Facility A,6,283.1,0.9169299999999999,-0.14009000000000002,-0.19613,1,-64.5,5.8552,923.75,lying
50814,F,Facility A,57,254.5,1.2570000000000001,0.08956900000000001,0.0091224,4,-62.5,4.6648,E2,lying
9660,2,Location 1,38,87.75,1.128,-0.082679,0.066138,Antenna 4,-62.5,0.08897100000000001,D1,3
27695,Male,1,47,69.425,1.3508,-0.12861,-0.025087,antenna 1,-56.5,5.099,924.25,3
45652,Female,Facility A,53,166.93,0.30721,0.97377,-0.09350499999999999,1,-55.5,5.2692,A2,sit on bed
32187,Female,Facility A,49,77.9,0.37756,0.96229,-0.047893,Antenna A,-57.5,5.5116,freq_1,label 1
16016,M,Location 1,43,270.1,0.92865,-0.07119600000000001,-0.025087,Antenna 4,-63.0,5.8429,920.75,lying
13684,M,1,42,235.25,0.9872799999999999,-0.036746,-0.09350499999999999,Antenna 4,-64.0,0.38195999999999997,920.75,label 3
41510,Female,Location 1,51,408.13,1.1749,-0.0022965999999999998,-0.070699,Antenna C,-56.0,0.76546,freq_9,3
32066,F,Facility A,49,65.6,0.13132,1.0082,-0.12771,Antenna 4,-56.5,5.888999999999999,A1,1
41635,Female,1,51,413.35,1.0811,0.032152999999999994,-0.11631,3,-56.0,0.78693,freq_9,lying
35087,1,Location 1,50,226.7,0.40101,0.96229,-0.070699,1,-56.5,0.24697,freq_4,label 1
65975,Female,Location 2,15,661.75,0.57689,0.16995,-0.9259299999999999,Antenna C,-64.0,6.1605,A2,lying
46033,F,Facility A,53,184.05,0.44791000000000003,0.92784,-0.0022806,3,-62.5,3.8073,A2,sit on bed
