46490,1,Location 1,53,216.68,1.1632,-0.025263,-0.09350499999999999,Antenna D,-63.5,5.6052,freq_1,lying
64762,1,Facility B,15,118.75,0.36583000000000004,0.48,-0.9259299999999999,Antenna B,-52.5,0.5353600000000001,925.75,label 3
71697,2,Location 2,20,699.75,1.3508,-0.17454,0.020525,3,-60.5,0.42031,925.25,3
32554,Female,Facility A,49,105.98,0.97555,0.11254000000000002,-0.09350499999999999,1,-57.0,5.6604,925.25,3
17162,Male,Location 1,43,525.5,1.3273,-0.19751,0.12315,Antenna C,-50.0,0.11198,920.75,lying
5909,1,1,19,335.08,1.0811,0.23885,-0.025087,Antenna D,-56.5,0.73324,E2,3
71531,M,Facility B,20,632.0,1.1983,-0.12861,-0.0022806,Antenna 3,-59.5,1.8116,freq_7,3
22270,2,Location 1,45,143.78,0.22513000000000002,1.0082,-0.013684,Antenna A,-59.0,0.21015999999999999,freq_6,label 1
19316,2,Facility A,44,160.8,0.049247000000000006,0.98526,0.077541,antenna 1,-58.0,4.0927,A2,sit on bed
67844,Female,Facility B,17,36.0,0.51826,0.33071999999999996,-0.88031,Antenna 2,-51.0,2.0831,freq_5,label 3
13964,Male,1,42,317.25,0.9403799999999999,-0.094162,-0.13912,Antenna C,-47.5,4.987,B1,lying
41999,Female,Facility A,51,428.63,1.1163,0.032152999999999994,-0.09350499999999999,Antenna 3,-56.0,0.17794000000000001,freq_1,label 3
42971,F,Location 1,52,196.38,1.2335,0.0091865,-0.09350499999999999,Antenna C,-59.5,5.257000000000001,A2,lying
30659,Male,Facility A,48,104.08,0.47136000000000006,0.9163600000000001,0.10035,1,-59.0,1.264,A1,1
2988,Female,1,8,182.75,0.58862,0.84746,0.18017,2,-58.0,5.1158,921.75,sit on chair
3528,F,1,12,33.5,0.9403799999999999,0.6522399999999999,0.21438000000000001,Antenna 3,-65.0,1.2885,freq_2,label 1
37671,1,1,50,373.53,1.0928,0.18143,-0.036489999999999995,1,-57.5,0.11198,924.25,3
39348,1,Location 1,50,502.83,0.51826,0.8704200000000001,0.27139,1,-58.0,0.67955,B1,4
7190,1,Location 1,28,376.5,0.1665,0.79004,-0.17332999999999998,Antenna 2,-44.5,3.9454,F1,label 4
9348,M,1,37,464.6,0.9169299999999999,0.0091865,-0.10490999999999999,Antenna D,-62.5,4.335,C2,lying
24081,Male,Location 1,45,335.8,1.2335,-0.07119600000000001,-0.059296,antenna 1,-57.0,1.4036,freq_10,lying
21652,M,1,45,84.675,1.3742,-0.11713,-0.025087,Antenna A,-56.5,0.93573,F1,label 3
32235,Female,Location 1,49,82.15,0.40101,0.96229,-0.013684,1,-57.0,2.3853,freq_8,label 1
37977,1,1,50,386.7,0.27203,0.98526,-0.059296,Antenna A,-58.0,1.5846,freq_1,1
54792,F,Facility B,2,467.25,0.43618999999999997,0.18143,-0.97154,Antenna 2,-50.0,2.1752,D1,3
