32840,1,Location 1,49,120.63,1.1983,0.020669999999999997,-0.059296,antenna 1,-57.0,5.8629,E2,3
33157,F,Location 1,49,137.38,1.0928,0.078086,-0.10490999999999999,4,-64.5,4.2583,F1,3
53318,1,Location 2,1,410.25,0.29548,0.078086,-1.0628,3,-60.5,1.4312,925.75,3
15572,Male,1,43,159.25,0.1196,0.8704200000000001,0.18017,Antenna D,-57.5,1.6168,freq_12,sit on bed
64321,Female,Facility B,15,58.325,0.27203,0.5029600000000001,-0.9373299999999999,3,-60.5,1.8530000000000002,freq_3,3
17874,M,Location 1,44,8.25,0.31893,0.92784,0.14595999999999998,Antenna A,-56.5,1.3238,923.75,label 1
37261,Female,Facility A,50,355.78,1.0576,0.18143,-0.047893,1,-56.5,1.1351,freq_7,lying
25275,M,Facility A,46,195.65,0.7176,0.79004,0.13455999999999999,Antenna 2,-57.0,6.2418,920.75,label 2
56486,Female,2,2,1676.0,0.60034,0.020669999999999997,-0.9259299999999999,Antenna 2,-50.0,5.1818,920.75,3
18683,M,Facility A,44,96.5,1.1163,-0.025263,-0.09350499999999999,1,-65.5,5.9718,923.25,lying
64286,F,Location 2,15,52.75,0.37756,0.49148000000000003,-0.9145200000000001,Antenna B,-49.5,2.5372,B2,lying
11129,Male,1,39,400.75,0.14305,0.98526,0.12315,Antenna B,-57.0,5.8675,923.75,sit on chair
30698,Male,Location 1,48,114.25,0.7645,0.82449,0.10035,Antenna A,-67.0,1.9313,B1,label 2
14863,2,Facility A,42,614.25,1.1163,-0.11713,-0.025087,Antenna D,-62.5,5.7846,B1,lying
28149,2,1,47,107.7,1.0342,0.032152999999999994,-0.16192,Antenna 3,-60.5,5.4686,923.25,label 3
26340,M,Location 1,46,308.83,1.1163,-0.048229,-0.12771,Antenna A,-61.0,0.78693,F2,label 3
32827,1,Facility A,49,120.05,1.0225,0.11254000000000002,-0.15052000000000001,antenna 1,-56.5,0.042950999999999996,E1,lying
63187,1,Location 2,14,884.25,0.33066,0.30775,-0.99434,3,-68.5,0.7255699999999999,freq_9,label 3
21911,2,1,45,115.95,1.2921,-0.082679,-0.047893,Antenna A,-55.0,4.8811,E1,3
53056,Female,Location 2,1,325.0,0.14305,0.14698,-1.097,3,-62.0,1.3821,925.75,label 3
27531,Male,Location 1,47,52.625,1.339,-0.14009000000000002,-0.025087,Antenna C,-61.0,4.0881,freq_2,3
5201,F,Location 1,18,203.25,0.28376,0.92784,0.22578,2,-56.5,6.0853,freq_6,sit on chair
29461,Male,1,47,254.88,1.128,-0.059712,-0.10490999999999999,3,-58.5,1.4603,925.25,label 3
53354,F,Location 2,1,422.0,0.52999,0.0091865,-0.97154,3,-60.5,1.6398,F1,3
30205,M,1,48,52.825,1.1749,-0.025263,-0.082102,Antenna A,-61.5,1.1213,freq_1,lying
70437,Male,Facility B,19,129.0,1.3039,-0.17454,0.066138,Antenna 3,-62.0,2.0693,923.75,label 3
36817,F,1,50,336.78,1.2804,0.078086,0.077541,Antenna 4,-58.0,2.4819999999999998,921.25,label 3
4419,1,Location 1,15,106.25,0.77622,-0.036746,1.0468,antenna 1,-66.0,4.4608,freq_6,lying
31598,M,Location 1,48,225.2,1.1397,-0.025263,-0.070699,1,-57.5,5.7294,freq_8,lying
62895,Female,2,14,811.85,0.38928,0.29627,-0.96014,3,-64.0,2.4666,920.75,lying
69025,Female,2,17,764.5,0.49481,0.14698,-0.96014,2,-49.5,1.6628,C2,lying
72703,M,Facility B,21,646.5,1.128,-0.036746,-0.025087,Antenna C,-61.5,1.9159,freq_7,3
15513,2,Location 1,43,133.5,-0.056282000000000006,0.93932,0.11175,antenna 1,-57.0,1.3929,924.25,label 1
7330,F,Facility A,30,176.25,0.54171,0.19292,0.90996,Antenna 3,-61.5,5.5039,924.75,3
5923,Female,1,19,339.25,1.2218,0.18143,0.031928,3,-49.5,6.1681,925.75,lying
37429,1,Location 1,50,363.0,1.2921,0.11254000000000002,0.054735,Antenna A,-57.0,0.12579,E1,3
37055,F,Facility A,50,346.95,1.0811,0.22737,-0.047893,Antenna A,-56.5,5.4533,freq_4,lying
42666,1,Facility A,52,131.9,0.40101,0.96229,-0.070699,1,-57.0,4.0558,923.25,label 1
38979,1,1,50,466.63,1.2687,0.020669999999999997,-0.082102,Antenna C,-58.5,5.915,921.25,3
62524,1,2,14,275.75,0.31893,0.26182,-0.9829399999999999,2,-52.0,1.1382,freq_12,lying
47870,1,Location 1,53,278.65,1.1866,-0.0022965999999999998,-0.10490999999999999,antenna 1,-57.0,5.7785,924.75,3
2732,2,Location 1,7,31.25,0.28376,0.97377,0.08894400000000001,2,-58.5,4.1816,E1,2
69062,Female,2,17,770.08,0.37756,0.21588000000000002,-0.99434,Antenna C,-64.5,5.8291,924.25,3
25273,M,Facility A,46,195.55,0.7176,0.79004,0.13455999999999999,Antenna 2,-57.0,6.2418,freq_2,2
71870,Male,Facility B,21,9.25,1.0107,-0.048229,-0.09350499999999999,Antenna 3,-59.5,5.8153,921.75,3
