15856,2,Location 1,43,237.85,1.339,-0.25493000000000005,0.18017,Antenna D,-65.5,5.1465,E2,lying
8061,M,1,36,263.25,1.1632,-0.036746,0.0091224,4,-64.5,3.9024,F1,label 3
11481,Male,1,39,595.35,0.9403799999999999,-0.036746,0.020525,Antenna C,-51.5,1.376,922.25,3
27656,M,Facility A,47,66.575,1.0107,0.032152999999999994,-0.18473,antenna 1,-55.5,0.66268,C1,label 3
31190,2,1,48,195.7,1.0811,0.0091865,-0.11631,Antenna A,-56.0,4.7615,921.75,3
38040,1,Location 1,50,389.4,0.29548,0.99674,-0.070699,1,-57.0,5.0207,D2,label 1
28270,M,Location 1,47,117.98,0.31893,0.99674,0.054735,antenna 1,-63.5,6.1804,B1,sit on bed
24806,M,Location 1,46,135.85,1.0576,-0.0022965999999999998,-0.12771,antenna 1,-62.5,0.22089,923.75,lying
19604,2,Facility A,44,202.05,0.56517,0.89339,0.077541,1,-68.0,4.0068,freq_2,label 2
57482,F,2,3,383.33,0.51826,0.2733,-0.9145200000000001,3,-59.5,5.5898,freq_6,label 3
66335,F,2,15,721.25,0.29548,0.28478000000000003,-1.0172,Antenna B,-49.5,1.7564,freq_5,label 3
38284,1,Facility A,50,399.95,0.24858000000000002,1.0197,-0.11631,Antenna A,-56.5,5.3045,D2,sit on bed
22045,Male,1,45,125.85,0.15478,1.0427,-0.047893,1,-59.0,4.6142,925.25,sit on bed
67798,F,2,17,25.75,0.5534399999999999,0.35368,-0.88031,Antenna 2,-51.0,2.5372,B1,lying
43892,Female,Location 1,52,300.65,1.2687,-0.036746,-0.047893,4,-61.0,5.4042,E1,label 3
7503,M,Facility A,36,4.5,0.33066,1.0082,0.054735,Antenna 4,-57.0,0.25156999999999996,D1,1
65559,1,Facility B,15,584.08,0.56517,0.23885,-0.9373299999999999,3,-63.0,2.1829,freq_3,3
60831,1,Facility B,12,259.5,0.70587,0.5489,-0.7662800000000001,Antenna C,-58.5,4.8796,freq_10,1
25286,2,1,46,198.13,0.79967,0.75559,0.16876,Antenna B,-57.5,0.016874,920.75,sit on chair
9751,M,Facility A,38,113.25,0.9169299999999999,-0.0022965999999999998,0.031928,Antenna 4,-62.0,3.7659,freq_6,lying
30551,2,Facility A,48,89.325,0.22513000000000002,1.0197,-0.0022806,1,-59.5,1.0769,920.25,label 1
7223,Female,1,29,121.75,0.48308999999999996,0.16995,0.89856,Antenna D,-57.0,2.0739,freq_8,lying
46103,F,Location 1,53,186.98,0.43618999999999997,0.93932,-0.0022806,4,-56.5,0.62893,freq_4,1
23218,Male,Facility A,45,283.35,1.0459,0.05511900000000001,-0.15052000000000001,antenna 1,-56.5,6.0255,freq_7,label 3
57154,Female,Facility B,3,331.0,0.43618999999999997,0.35368,-0.96014,Antenna 2,-53.0,1.5662,freq_7,lying
41121,Female,Facility A,51,388.08,1.339,-0.082679,-0.0022806,Antenna 3,-57.0,0.51388,freq_10,3
45332,Female,Location 1,53,149.08,1.2452,-0.01378,-0.025087,4,-62.0,1.3898,A2,label 3
53524,1,Location 2,1,478.25,0.38928,0.05511900000000001,-1.0514,Antenna C,-60.0,1.3668,F2,3
8865,Male,Facility A,37,249.75,0.42446000000000006,0.9048700000000001,0.13455999999999999,Antenna A,-59.5,4.2246,B2,sit on bed
32999,F,1,49,129.53,1.1163,0.05511900000000001,-0.09350499999999999,Antenna D,-63.5,5.2708,924.25,label 3
14332,Male,Location 1,42,404.5,0.92865,0.0091865,-0.10490999999999999,Antenna C,-51.0,4.0773,922.75,3
20111,2,Facility A,44,326.75,1.1749,-0.048229,-0.059296,Antenna A,-66.5,0.13346,freq_10,lying
14069,Male,1,42,338.35,0.97555,-0.082679,-0.15052000000000001,Antenna D,-64.5,5.7831,921.75,lying
62920,F,Facility B,14,819.33,0.54171,0.23885,-0.9145200000000001,3,-65.5,2.0571,921.25,3
64768,1,2,15,119.38,0.33066,0.49148000000000003,-0.9145200000000001,Antenna 2,-47.5,0.42031,920.25,label 3
40161,F,1,51,290.5,0.44791000000000003,0.92784,0.10035,antenna 1,-58.5,6.231,921.75,label 1
36438,1,1,50,320.65,1.1632,0.18143,-0.0022806,Antenna A,-56.0,1.2164,D1,3
30866,M,Facility A,48,176.18,1.0694,0.032152999999999994,-0.070699,antenna 1,-55.0,4.5283,B2,label 3
56679,Female,Facility B,2,1724.5,0.58862,0.05511900000000001,-0.96014,Antenna 2,-50.5,4.8965,921.25,3
48426,Female,Facility A,53,308.35,1.1983,0.0091865,-0.09350499999999999,Antenna A,-56.5,5.2738,freq_4,lying
27349,Male,1,47,38.025,0.43618999999999997,0.92784,0.14595999999999998,4,-57.0,0.48781,freq_11,label 1
19305,Male,1,44,159.83,-0.0093803,1.0197,0.043332,Antenna A,-57.5,1.4113,freq_1,sit on bed
63530,F,Location 2,14,955.0,0.30721,0.29627,-1.0172,Antenna 3,-68.0,4.0144,E1,label 3
69967,Male,Facility B,18,143.25,1.1514,-0.12861,-0.082102,Antenna 3,-64.0,1.646,freq_5,3
57991,Female,Facility B,3,462.0,0.52999,0.25033,-0.94873,2,-50.5,2.3224,921.75,lying
26442,2,1,46,314.58,1.2101,-0.094162,-0.082102,Antenna A,-57.0,0.78847,922.25,3
47382,Female,1,53,255.2,1.3156,-0.059712,-0.036489999999999995,Antenna 3,-55.5,6.0055,A2,label 3
25876,Male,1,46,277.25,1.3156,-0.15158,-0.070699,Antenna A,-57.5,5.5392,923.75,3
25333,2,Location 1,46,206.83,0.74105,0.79004,0.14595999999999998,2,-55.5,4.9594,923.25,sit on chair
40267,1,Facility A,51,299.95,0.37756,0.97377,-0.025087,antenna 1,-60.5,0.50468,freq_2,sit on bed
16488,M,Facility A,43,349.25,1.2335,-0.19751,0.10035,3,-48.5,3.9884,freq_6,3
12271,M,Location 1,40,476.5,0.96383,-0.01378,-0.082102,Antenna D,-65.5,0.75625,922.75,lying
52895,F,Facility B,1,272.0,0.18995,0.16995,-1.04,2,-54.0,1.5647,freq_6,lying
12946,2,Facility A,41,464.25,0.96383,-0.025263,-0.0022806,3,-50.0,4.3013,C1,lying
39838,F,Facility A,51,203.83,0.45963999999999994,0.92784,-0.047893,antenna 1,-60.5,2.5203,A1,1
44348,F,Location 1,53,84.325,0.56517,0.8819100000000001,0.020525,1,-57.0,0.52922,freq_4,label 1
58776,F,Facility B,4,72.0,0.37756,0.23885,-0.96014,Antenna C,-58.5,0.63047,922.25,3
51737,Female,Facility A,59,512.5,0.9872799999999999,0.18143,0.054735,Antenna 4,-60.0,5.7003,921.75,lying
67786,Female,Facility B,17,22.575,0.2603,0.44555,-0.9829399999999999,Antenna 2,-51.0,2.2688,B2,lying
37843,Female,Facility A,50,380.93,1.0928,0.2044,-0.036489999999999995,1,-57.0,0.57831,D2,3
9818,M,Facility A,38,131.85,0.92865,-0.025263,-0.036489999999999995,4,-61.5,4.0973,922.25,lying
52036,F,1,60,323.33,0.92865,0.18143,-0.15052000000000001,4,-63.5,6.0792,F1,3
71828,2,Location 2,20,876.0,0.77622,0.76708,0.066138,antenna 1,-57.5,1.2395,B2,label 2
20625,2,Facility A,44,391.93,1.1397,-0.01378,-0.082102,Antenna A,-65.5,0.6089899999999999,freq_9,lying
44768,1,Facility A,53,114.6,1.3625,-0.07119600000000001,0.0091224,Antenna A,-56.0,0.71637,A1,label 3
12866,2,Location 1,41,434.75,1.1983,-0.17454,0.12315,3,-51.5,0.38503000000000004,923.25,lying
57138,1,Facility B,3,328.13,0.33066,0.37665,-0.97154,Antenna C,-59.5,5.981,freq_4,lying
71168,2,Location 2,20,472.25,1.2804,-0.14009000000000002,-0.0022806,3,-61.5,6.1497,freq_12,3
60704,1,Location 2,11,423.25,1.3742,-0.17454,-0.036489999999999995,3,-69.5,0.7025600000000001,freq_4,3
21759,Male,Location 1,45,96.125,1.0107,0.043636,-0.16192,3,-61.5,0.49241,B1,3
21568,2,Location 1,45,77.0,1.128,-0.036746,-0.11631,3,-62.0,1.9282,freq_9,label 3
64395,F,2,15,68.1,0.31893,0.49148000000000003,-0.9373299999999999,Antenna 3,-60.0,5.6481,freq_1,label 3
48843,Female,Location 1,54,121.1,1.0225,0.19292,-0.18473,Antenna A,-57.5,1.7196,921.25,3
1561,2,Facility A,5,42.75,0.68242,0.84746,0.031928,antenna 1,-67.5,0.51695,D1,1
74901,Female,Location 2,26,714.5,0.56517,0.8589399999999999,-0.013684,Antenna 3,-60.5,1.2901,freq_5,sit on bed
24211,M,Facility A,45,342.73,1.339,-0.10565,-0.013684,antenna 1,-57.5,0.97101,925.25,lying
67941,F,2,17,59.075,0.42446000000000006,0.4111,-0.9373299999999999,3,-69.0,5.1066,E1,lying
70220,Male,Facility B,18,489.0,0.9403799999999999,0.19292,-0.32156999999999997,Antenna C,-60.0,0.49087,freq_8,label 3
63597,Female,2,14,966.0,0.36583000000000004,0.28478000000000003,-1.0057,2,-50.5,2.0433,freq_5,3
