45451,1,Facility A,53,155.53,0.41273000000000004,0.89339,0.38542,antenna 1,-60.5,0.32981,A1,sit on bed
30337,2,Location 1,48,62.9,1.0811,0.21588000000000002,-0.27595,1,-62.0,0.76546,C1,label 3
31270,Male,Location 1,48,200.03,1.0694,0.032152999999999994,-0.11631,antenna 1,-57.0,1.7441,924.75,label 3
48044,Female,1,53,288.43,1.3625,-0.07119600000000001,-0.036489999999999995,1,-57.0,5.7892,freq_10,lying
16312,M,Facility A,43,320.5,0.9169299999999999,-0.036746,-0.0022806,Antenna D,-65.0,0.5476300000000001,freq_1,label 3
22316,Male,1,45,147.88,0.2134,1.0312,-0.036489999999999995,Antenna A,-60.5,5.1419,freq_2,1
6376,Female,Facility A,22,23.5,0.9872799999999999,0.15847,0.38542,antenna 1,-59.5,4.0973,925.25,3
14240,Male,1,42,374.25,1.3156,-0.025263,0.054735,Antenna 4,-65.5,0.78386,923.25,label 3
33240,Female,1,49,141.58,1.1163,0.05511900000000001,-0.09350499999999999,Antenna A,-56.5,1.8316,freq_5,3
55869,1,Facility B,2,1521.6,0.2603,0.16995,-1.0628,Antenna C,-60.0,5.2662,925.75,label 3
55894,Female,2,2,1526.8,0.2603,0.14698,-1.0742,Antenna 2,-49.5,2.2994,E2,label 3
68179,Female,2,17,159.58,0.30721,0.44555,-0.97154,Antenna B,-51.0,2.4283,B1,label 3
29868,Male,1,48,21.5,1.0342,0.032152999999999994,-0.16192,Antenna 3,-56.5,4.1034,921.25,3
50382,1,1,57,1.0,0.9872799999999999,0.21588000000000002,0.08894400000000001,Antenna 4,-65.0,5.846,freq_7,lying
58977,Female,Location 2,4,255.25,0.45963999999999994,0.31923,-0.9259299999999999,3,-64.5,0.98635,freq_12,lying
31147,M,Facility A,48,191.43,1.0225,0.043636,-0.13912,1,-55.5,0.07209700000000001,freq_7,lying
66559,F,Facility B,16,22.575,0.22513000000000002,0.33071999999999996,-1.0514,3,-67.5,0.27918000000000004,freq_8,3
26068,2,1,46,291.5,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,C2,3
35555,F,Location 1,50,267.95,0.35411,0.96229,-0.0022806,1,-57.5,1.7518,922.75,1
31121,2,Facility A,48,189.83,0.9990100000000001,0.066602,-0.16192,Antenna A,-56.0,5.4134,freq_9,label 3
30948,M,Location 1,48,180.35,1.128,0.0091865,-0.09350499999999999,Antenna A,-57.0,5.303,freq_9,lying
25049,2,1,46,163.73,0.31893,0.97377,0.031928,Antenna A,-59.5,1.3438,freq_3,label 1
73866,F,Location 2,23,535.98,0.62379,0.43406000000000006,-0.64085,2,-52.0,5.9963,C1,1
50103,1,Location 1,56,93.25,0.43618999999999997,0.95081,-0.059296,Antenna 4,-60.0,1.7012,924.25,label 1
38254,1,Facility A,50,398.65,0.22513000000000002,1.0197,-0.11631,Antenna D,-56.5,1.0462,A1,1
9490,Male,Location 1,37,491.5,1.0928,-0.036746,-0.025087,4,-62.0,5.8751,921.25,lying
15677,M,Facility A,43,190.0,0.9403799999999999,-0.07119600000000001,0.020525,Antenna D,-62.5,4.5498,C1,label 3
14767,M,Facility A,42,592.13,1.0107,-0.048229,-0.047893,Antenna C,-50.5,0.60132,freq_6,3
32651,Female,Location 1,49,111.75,1.1397,0.0091865,-0.09350499999999999,antenna 1,-56.5,1.0124,D1,label 3
6250,Female,Facility A,21,39.75,0.9990100000000001,0.14698,0.37401999999999996,1,-59.5,4.4439,freq_7,3
54247,F,2,2,390.75,0.38928,0.18143,-0.97154,3,-59.5,6.2617,922.75,3
55793,1,Facility B,2,1506.3,0.23685,0.19292,-1.0514,Antenna C,-60.0,4.042,freq_7,label 3
47529,Female,1,53,261.4,1.1045,0.043636,-0.11631,Antenna 4,-62.5,1.3085,freq_3,3
33473,1,Facility A,49,157.75,0.52999,0.8704200000000001,0.054735,Antenna 4,-57.0,5.5009,F2,label 1
40123,Female,1,51,285.7,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,E2,label 1
18881,Male,Facility A,44,116.75,-0.021106,1.0427,0.0091224,antenna 1,-59.0,4.3136,E1,label 1
39702,1,1,51,180.93,0.37756,0.97377,-0.10490999999999999,Antenna A,-60.0,1.7441,freq_10,1
21341,2,1,45,50.45,0.2603,0.98526,0.066138,1,-64.5,5.935,925.25,sit on bed
25598,Male,1,46,244.63,0.7645,0.76708,0.15736,2,-57.0,0.78847,925.25,label 2
16004,2,Facility A,43,267.5,1.2218,-0.17454,0.13455999999999999,3,-48.5,4.9271,freq_2,lying
60937,Female,Facility B,13,51.2,0.50654,0.16995,-0.96014,2,-52.5,5.8598,924.75,lying
10893,2,Facility A,39,209.25,1.1632,-0.07119600000000001,0.043332,3,-58.0,0.20861999999999997,B1,lying
6514,F,Location 1,23,18.0,0.9403799999999999,-0.24344000000000002,-0.059296,antenna 1,-65.5,0.026077999999999997,922.25,3
56735,F,Location 2,3,7.0,0.52999,0.14698,-0.9373299999999999,Antenna B,-52.5,6.2234,C1,lying
14217,2,Facility A,42,369.65,1.2452,-0.23196,-0.025087,4,-63.0,5.4426,C1,3
64947,F,2,15,142.83,0.44791000000000003,0.46851000000000004,-0.9145200000000001,Antenna 3,-61.0,1.5509,freq_4,lying
71599,2,2,20,661.5,1.0928,-0.07119600000000001,-0.070699,3,-59.5,0.8252799999999999,freq_10,3
71121,M,2,20,279.5,0.7176,0.80152,0.031928,antenna 1,-59.0,4.6771,B2,2
30818,M,1,48,169.9,0.096148,0.82449,0.21438000000000001,Antenna 2,-57.0,1.3837,920.25,ambulating
52523,1,Facility B,1,17.25,0.1665,0.21588000000000002,-1.0172,Antenna 3,-63.0,2.5188,921.75,lying
27,2,Location 1,1,18.5,0.31893,0.99674,-0.070699,antenna 1,-64.0,5.9963,freq_8,1
32135,Female,1,49,71.475,0.35411,0.97377,-0.059296,Antenna A,-57.0,5.1787,924.25,sit on bed
73969,Female,Location 2,24,168.0,-0.032831,1.1575,-0.11631,Antenna A,-53.0,2.0601,freq_5,4
10987,M,Location 1,39,308.25,0.49481,0.93932,0.21438000000000001,Antenna 4,-58.0,0.44025,freq_8,1
45291,Female,Facility A,53,144.88,1.1514,0.020669999999999997,-0.059296,Antenna 4,-61.0,5.5868,freq_6,lying
66446,F,2,15,738.75,0.31893,0.29627,-0.99434,Antenna B,-50.5,1.5539,freq_6,lying
61615,Female,Location 2,14,12.75,0.29548,0.36516,-0.99434,Antenna C,-68.0,6.2817,E1,label 3
9779,Male,1,38,121.25,0.9169299999999999,-0.01378,-0.025087,4,-61.5,6.1037,freq_1,label 3
11805,M,Location 1,40,192.75,0.2603,0.92784,0.32841,Antenna 4,-57.5,1.6705,D1,label 1
20265,2,1,44,346.75,1.1514,-0.048229,-0.059296,Antenna A,-63.0,5.9304,freq_4,label 3
28157,2,Location 1,47,108.28,1.0342,0.032152999999999994,-0.16192,Antenna C,-60.0,0.6151300000000001,A2,label 3
23402,M,1,45,293.98,1.0811,0.0091865,-0.12771,antenna 1,-56.5,5.0836,E1,3
35930,Female,Location 1,50,299.15,1.128,0.16995,-0.0022806,Antenna A,-56.5,0.14726,freq_2,lying
67913,F,2,17,52.5,0.31893,0.42258,-0.96014,Antenna B,-50.5,2.64,freq_3,3
48437,F,1,53,308.8,1.1983,0.0091865,-0.09350499999999999,antenna 1,-56.5,0.83449,923.25,lying
2698,M,1,6,287.0,1.1045,-0.17454,-0.11631,Antenna C,-49.0,1.2118,923.25,lying
28309,Male,1,47,121.63,0.40101,0.93932,0.10035,1,-62.0,5.7862,B2,sit on bed
26789,2,Facility A,46,338.03,1.3742,-0.15158,-0.025087,antenna 1,-58.0,5.6435,923.75,3
40117,F,Facility A,51,285.45,0.9052,0.38813000000000003,-0.19613,Antenna C,-56.5,6.231,925.25,1
30592,Male,1,48,92.25,0.2134,1.0312,-0.013684,Antenna A,-59.0,3.7905,freq_9,label 1
66970,Female,2,16,118.33,0.27203,0.35368,-1.0172,Antenna B,-53.0,0.43258,freq_10,3
1586,2,Facility A,5,65.75,0.51826,0.92784,-0.047893,Antenna A,-61.0,0.9832799999999999,922.75,sit on bed
59121,1,Location 2,4,312.75,0.6472399999999999,0.28478000000000003,-0.85751,Antenna 3,-63.0,3.5328,922.25,lying
42045,Female,Facility A,51,430.55,1.1632,-0.0022965999999999998,-0.070699,3,-55.0,5.53,freq_4,lying
54793,1,Location 2,2,467.33,0.43618999999999997,0.18143,-0.97154,2,-50.0,2.1905,923.25,3
9583,M,Location 1,38,51.5,0.31893,0.93932,0.24859,1,-60.0,5.9825,925.25,sit on bed
31484,M,Location 1,48,217.7,1.1749,-0.025263,-0.070699,1,-56.0,4.5283,B2,lying
54286,Female,Facility B,2,396.1,0.1665,0.31923,-1.0742,Antenna C,-59.0,1.1459,920.75,lying
50709,F,1,57,177.25,0.79967,0.81301,0.043332,2,-58.0,4.2077,freq_8,label 2
4000,Female,Location 1,13,131.5,1.3273,-0.16305999999999998,0.25999,1,-58.0,5.2339,925.25,lying
53827,Female,2,2,43.5,0.35411,0.1355,-0.96014,Antenna 2,-53.5,1.3346,freq_4,3
51424,F,Facility A,59,283.25,1.0694,0.08956900000000001,-0.16192,Antenna D,-65.0,6.2326,A1,label 3
74734,Female,Facility B,26,7.575,0.45963999999999994,0.28478000000000003,-0.9145200000000001,Antenna B,-49.5,2.0709,freq_10,lying
29258,2,Location 1,47,242.15,1.1514,-0.048229,-0.10490999999999999,Antenna 3,-58.0,0.7915300000000001,freq_3,3
24424,Male,1,46,34.25,0.27203,0.99674,0.043332,4,-56.0,5.0407,920.25,sit on bed
19556,Male,Location 1,44,187.58,0.49481,1.3298,0.2942,Antenna A,-66.5,1.4036,freq_2,label 2
8367,2,Location 1,37,60.5,0.34238,0.95081,0.13455999999999999,Antenna A,-57.5,5.3014,920.25,1
2085,2,Location 1,6,103.68,0.15478,1.0656,-0.11631,Antenna B,-47.5,2.8609,freq_2,label 4
26580,2,Location 1,46,326.33,1.3859,-0.16305999999999998,-0.025087,antenna 1,-56.5,5.7831,920.25,label 3
61216,Female,2,13,182.2,0.42446000000000006,0.9163600000000001,0.077541,Antenna A,-50.5,3.7306,freq_7,ambulating
54292,F,2,2,396.83,0.2603,0.2733,-1.0172,3,-60.0,5.9196,D1,lying
20543,2,Facility A,44,380.5,1.3742,-0.11713,-0.0022806,1,-62.0,5.8782,B2,label 3
18253,M,Facility A,44,46.3,1.1632,-0.048229,-0.082102,Antenna C,-55.5,4.9609,920.75,label 3
70362,2,Facility B,19,83.25,1.2218,-0.15158,0.043332,Antenna C,-61.5,5.7049,923.25,lying
37296,F,Facility A,50,357.28,1.0225,0.22737,-0.059296,antenna 1,-57.5,5.5898,freq_11,label 3
13301,M,1,41,670.25,0.9990100000000001,-0.048229,-0.059296,Antenna D,-65.0,3.8994,A1,3
71997,M,2,21,68.0,1.1163,-0.10565,-0.013684,2,-59.0,5.372000000000001,F2,3
51828,F,1,60,112.5,0.60034,0.8589399999999999,-0.013684,Antenna B,-57.5,0.83449,freq_7,2
70748,Male,Facility B,19,597.0,1.128,-0.059712,-0.036489999999999995,3,-62.5,0.1626,F1,lying
16715,Male,1,43,390.35,0.92865,-0.036746,-0.013684,Antenna 4,-64.5,5.0468,B2,3
24959,2,1,46,154.23,0.17823,1.0427,-0.047893,antenna 1,-60.0,5.1925,924.25,1
26424,M,1,46,313.33,1.0342,0.020669999999999997,-0.17332999999999998,1,-57.0,0.32674000000000003,922.75,3
27880,M,Location 1,47,85.9,1.3625,-0.14009000000000002,-0.013684,Antenna A,-55.5,0.7225,freq_5,label 3
