9446,M,Facility A,37,482.5,0.96383,0.0091865,-0.082102,Antenna 3,-48.5,5.3444,freq_2,label 3
51633,Female,1,59,476.6,0.92865,0.1355,-0.047893,Antenna D,-62.5,4.7032,922.25,lying
71999,Male,Location 2,21,68.5,1.1163,-0.10565,-0.013684,Antenna 3,-61.0,6.1313,freq_3,label 3
73225,Male,Facility B,22,312.25,1.2452,-0.19751,-0.0022806,Antenna 3,-60.5,5.8613,C1,3
32894,F,Location 1,49,123.65,0.96383,0.14698,-0.15052000000000001,Antenna A,-56.0,0.5599,freq_8,3
64206,Female,Facility B,15,41.575,0.23685,0.52593,-0.9373299999999999,2,-50.0,1.4128,923.75,lying
65425,F,Location 2,15,559.08,0.38928,0.30775,-0.96014,3,-70.0,2.9391,E2,3
36898,F,1,50,340.23,1.1397,0.14698,0.0091224,1,-57.5,0.24697,freq_9,lying
22286,2,Facility A,45,144.88,0.15478,1.0312,-0.047893,antenna 1,-59.5,1.6383,freq_3,1
69380,F,Facility B,17,830.08,0.30721,0.30775,-1.0057,Antenna B,-51.0,0.9388,D1,label 3
14815,M,Facility A,42,602.85,0.9521,-0.01378,-0.10490999999999999,4,-62.0,6.2786,920.75,3
27602,Male,Facility A,47,61.825,1.0576,-0.0022965999999999998,-0.13912,3,-60.5,0.48013999999999996,B1,lying
68991,1,Facility B,17,759.25,0.30721,0.28478000000000003,-1.0628,Antenna C,-62.5,0.24544000000000002,923.25,3
32516,F,Location 1,49,104.4,1.1045,0.16995,0.066138,antenna 1,-56.5,0.8360200000000001,freq_7,label 3
35910,1,Facility A,50,298.3,1.128,0.16995,-0.0022806,Antenna A,-56.5,5.9933,921.25,lying
5510,F,Location 1,19,200.75,1.1163,0.2044,0.031928,3,-51.0,0.78386,freq_11,3
66357,F,Location 2,15,725.38,0.30721,0.28478000000000003,-1.0172,Antenna 3,-62.5,2.7673,921.25,lying
50256,F,Facility A,56,238.75,1.1632,0.032152999999999994,-0.070699,Antenna 4,-64.0,5.0713,B1,3
4693,F,1,16,280.25,0.8583,-0.048229,0.7845300000000001,Antenna 4,-56.5,5.3674,925.25,3
