15507,M,Facility A,43,129.5,-0.20870999999999998,1.0082,0.043332,antenna 1,-56.0,1.7994,freq_8,sit on bed
2041,M,1,6,74.25,0.9403799999999999,0.72114,0.0091224,Antenna 2,-58.0,5.1849,925.25,label 2
36416,Female,1,50,319.73,1.0459,0.26182,-0.025087,Antenna D,-58.0,1.037,freq_6,lying
67886,F,Facility B,17,46.0,0.34238,0.43406000000000006,-0.96014,2,-52.0,1.557,923.25,3
16882,Male,Facility A,43,434.85,0.40101,0.97377,0.12315,1,-57.0,0.033748,920.25,1
32619,Female,Facility A,49,108.68,0.9872799999999999,0.12402,-0.15052000000000001,Antenna D,-62.5,1.5969,freq_4,lying
72304,M,2,21,203.25,1.1749,-0.11713,-0.0022806,Antenna C,-60.5,1.6107,freq_7,lying
27672,M,Facility A,47,67.225,1.0107,0.032152999999999994,-0.18473,Antenna A,-55.0,5.2861,freq_2,lying
20061,2,Facility A,44,320.68,1.1397,0.28478000000000003,-0.12771,1,-62.5,1.4757,D1,lying
23173,Male,Location 1,45,281.48,1.3156,-0.10565,-0.036489999999999995,1,-56.0,0.65961,922.25,label 3
42784,Female,Location 1,52,141.83,0.54171,0.9048700000000001,0.043332,Antenna A,-64.5,3.9178,920.25,sit on bed
13608,Male,1,42,217.75,0.20168,0.99674,0.08894400000000001,antenna 1,-57.5,5.2324,freq_10,1
56982,Female,2,3,299.82,0.44791000000000003,0.36516,-0.9259299999999999,Antenna 2,-48.5,3.3916,freq_1,lying
12921,Male,Location 1,41,456.25,1.2570000000000001,-0.17454,0.13455999999999999,Antenna D,-67.5,0.28531999999999996,924.25,3
57848,Female,Location 2,3,438.0,0.78795,0.10105,-0.85751,Antenna C,-59.5,5.8583,freq_5,3
55454,Female,Location 2,2,562.75,0.23685,0.26182,-1.0514,Antenna B,-49.0,3.7629,freq_1,label 3
8321,2,Location 1,37,37.25,0.30721,0.95081,0.25999,Antenna A,-57.0,0.76085,922.25,sit on bed
42366,1,Location 1,51,444.08,1.0928,0.05511900000000001,-0.10490999999999999,antenna 1,-56.0,5.122000000000001,C1,3
9676,Male,Location 1,38,92.0,1.0342,-0.036746,0.043332,Antenna 4,-63.0,1.7733,freq_10,label 3
50554,1,Location 1,57,26.575,0.8934799999999999,0.14698,-0.15052000000000001,4,-64.0,0.77313,921.25,label 3
33737,1,Location 1,49,176.0,0.47136000000000006,0.9048700000000001,0.020525,4,-57.0,5.9871,925.25,sit on bed
38504,Female,Location 1,50,424.5,0.096148,1.1345,-0.013684,3,-67.5,1.1275,920.25,label 1
73175,Male,Facility B,22,158.5,-0.13835999999999998,1.0427,0.23718000000000003,1,-59.0,5.7248,A1,sit on chair
50203,1,1,56,191.75,0.77622,0.81301,0.066138,Antenna 2,-61.0,0.34515,F2,2
21605,M,Location 1,45,79.95,1.1397,-0.025263,-0.10490999999999999,Antenna 3,-62.0,4.7615,freq_10,label 3
64477,F,Location 2,15,80.075,0.28376,0.49148000000000003,-0.94873,Antenna C,-61.5,1.9405,freq_2,3
41399,Female,Facility A,51,403.48,1.0225,0.078086,-0.13912,3,-55.5,6.2004,freq_2,label 3
17112,2,Facility A,43,515.0,0.9403799999999999,-0.0022965999999999998,-0.036489999999999995,Antenna 3,-50.0,5.9396,B1,lying
69916,Male,Location 2,18,106.25,1.0225,-0.07119600000000001,-0.15052000000000001,3,-63.5,5.8,A1,lying
66444,1,2,15,738.25,0.31893,0.29627,-0.99434,Antenna C,-69.5,0.5461,925.25,label 3
27603,M,Location 1,47,61.875,1.0576,-0.0022965999999999998,-0.13912,Antenna C,-60.5,0.48013999999999996,921.25,lying
6239,1,Facility A,21,35.25,1.2570000000000001,0.032152999999999994,0.45383999999999997,1,-64.0,5.5545,freq_4,label 3
48871,F,Location 1,54,133.5,1.1163,0.14698,-0.11631,1,-57.5,4.6204,F1,label 3
26993,Male,Facility A,47,11.6,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
34609,1,Location 1,49,258.38,1.0811,0.1355,-0.15052000000000001,Antenna D,-66.0,4.9563,921.25,label 3
50272,1,Facility A,56,246.75,1.339,-0.036746,-0.013684,Antenna D,-65.0,6.0976,A1,label 3
12610,M,Location 1,41,348.0,0.1665,0.99674,0.08894400000000001,Antenna A,-58.0,1.9712,921.75,1
37764,F,1,50,377.53,1.1514,0.16995,-0.0022806,Antenna D,-58.0,1.6674,B2,3
73871,Female,Facility B,23,538.95,0.52999,0.5029600000000001,-0.78909,3,-61.5,0.053689,A1,1
67944,1,Facility B,17,60.0,0.5534399999999999,0.31923,-0.90312,3,-69.0,5.3674,923.75,3
46879,1,1,53,233.63,1.1983,-0.01378,-0.070699,antenna 1,-57.0,0.80994,D1,3
781,Male,Location 1,3,193.5,0.77622,0.76708,-0.047893,2,-57.0,0.2439,D2,2
24458,Male,1,46,53.35,0.37756,0.93932,0.077541,antenna 1,-64.5,1.0477,F2,sit on bed
16567,2,1,43,366.75,0.9169299999999999,-0.048229,-0.025087,Antenna D,-65.0,0.20402,freq_1,3
13712,2,Location 1,42,239.25,0.9169299999999999,-0.036746,-0.10490999999999999,3,-47.0,4.7538,B1,lying
42119,F,Facility A,51,433.65,1.0107,0.08956900000000001,-0.15052000000000001,4,-60.5,5.8767,freq_4,lying
55588,1,2,2,1457.3,0.24858000000000002,0.26182,-1.0286,Antenna C,-58.5,5.1741,921.75,lying
10423,2,Facility A,38,427.0,1.3625,-0.19751,0.15736,Antenna C,-49.5,4.7431,freq_4,label 3
66563,F,Location 2,16,24.5,0.2134,0.33071999999999996,-1.0286,Antenna B,-51.0,2.6001,B1,label 3
10742,2,Facility A,39,95.5,0.31893,0.96229,0.19157000000000002,Antenna A,-57.0,5.8567,924.25,1
7434,F,1,32,55.75,0.084423,0.76708,0.2828,2,-54.5,1.7595,freq_9,sit on chair
28335,Male,1,47,124.95,0.23685,1.0312,-0.0022806,1,-61.5,2.2994,C1,label 1
13160,2,Facility A,41,588.5,1.0225,-0.059712,-0.013684,4,-63.5,4.3949,freq_7,3
44073,Female,1,53,3.325,0.084423,0.8359700000000001,0.0091224,Antenna B,-56.0,0.3252,A2,sit on chair
47399,1,1,53,255.93,1.3156,-0.059712,-0.036489999999999995,Antenna A,-56.5,1.2395,C2,3
68059,Female,2,17,87.25,0.79967,0.23885,-0.77769,Antenna 2,-50.5,2.1092,922.25,label 3
24325,2,1,46,5.425,0.31893,0.97377,0.043332,Antenna A,-62.5,4.5222,922.25,1
73732,1,2,23,75.95,0.70587,0.84746,-0.13912,Antenna C,-61.0,5.8629,A2,sit on bed
35861,F,Location 1,50,295.25,1.2921,-0.094162,-0.013684,Antenna D,-64.5,1.0124,925.75,3
52559,F,Facility B,1,29.25,0.0023451,0.26182,-1.1084,Antenna B,-51.5,2.1875,B1,lying
10677,Male,Facility A,39,55.25,0.27203,0.9163600000000001,0.19157000000000002,Antenna C,-69.0,1.06,freq_4,1
29746,M,1,48,6.925,1.2570000000000001,-0.094162,-0.070699,1,-62.5,5.3996,C1,lying
925,2,Facility A,3,293.75,0.97555,-0.17454,-0.26455,antenna 1,-61.5,5.9779,921.25,lying
56315,1,2,2,1627.0,0.49481,0.12402,-0.97154,Antenna 3,-61.5,3.4699,freq_8,label 3
56833,Female,Location 2,3,50.25,0.41273000000000004,0.14698,-1.0057,Antenna 3,-56.5,5.3214,freq_3,3
32737,Female,1,49,116.35,1.2101,0.020669999999999997,-0.059296,1,-56.5,0.46326000000000006,923.75,lying
60129,F,Facility B,6,204.95,0.2134,1.0312,-0.047893,Antenna 3,-62.5,3.5864,923.75,sit on bed
39115,F,Facility A,50,479.75,1.0928,0.10105,-0.15052000000000001,Antenna A,-59.5,0.62126,freq_6,3
50545,Female,1,57,25.075,0.9052,0.14698,-0.15052000000000001,Antenna 3,-48.0,6.1957,B2,3
39945,F,Facility A,51,217.53,0.54171,0.8704200000000001,0.043332,Antenna 4,-56.5,5.5239,B2,1
54725,F,Location 2,2,458.0,0.29548,0.26182,-1.0172,3,-58.0,1.2425,A1,3
69458,Female,Location 2,17,843.75,0.31893,0.30775,-0.99434,Antenna 2,-48.5,2.7918,920.25,lying
698,2,Facility A,3,44.5,1.2452,-0.36976,-0.13912,Antenna A,-68.0,5.7171,922.25,label 3
14215,M,Facility A,42,369.5,0.9169299999999999,-0.10565,-0.17332999999999998,3,-49.5,3.5588,923.25,lying
10827,M,1,39,147.5,1.2452,-0.01378,0.11175,Antenna D,-68.5,5.6512,925.25,label 3
31113,2,Facility A,48,189.5,0.9990100000000001,0.043636,-0.15052000000000001,antenna 1,-55.0,6.0224,A1,label 3
25433,M,Facility A,46,219.0,0.7176,0.79004,0.11175,Antenna 2,-57.0,0.7761899999999999,F2,label 2
3848,Female,1,12,598.75,0.36583000000000004,-0.25493000000000005,0.90996,4,-56.5,5.8905,C1,label 3
63490,1,Facility B,14,947.0,0.34238,0.30775,-1.0057,2,-51.5,1.7303,922.75,lying
23299,2,1,45,287.18,1.2687,-0.082679,-0.047893,1,-57.0,1.4909999999999999,E2,lying
66480,Female,2,15,745.0,0.13132,0.21588000000000002,-1.0628,3,-59.0,3.6294,920.25,3
6334,F,1,22,0.75,1.1866,0.043636,0.54506,1,-58.5,3.4729,freq_12,3
4968,F,Facility A,17,127.0,1.3156,-0.18603,0.23718000000000003,Antenna C,-57.5,0.7992,B2,lying
20243,M,1,44,345.25,1.2570000000000001,-0.082679,-0.025087,antenna 1,-62.5,5.4027,922.25,label 3
67161,1,Facility B,16,166.5,0.9169299999999999,0.8704200000000001,0.11175,Antenna A,-53.0,0.23317,D1,4
74723,1,Location 2,26,3.75,0.20168,0.98526,-0.082102,Antenna 3,-59.0,1.6797,freq_2,label 1
22918,M,Facility A,45,246.13,0.52999,0.9163600000000001,-0.0022806,Antenna A,-67.5,4.2798,921.75,label 2
52991,F,Location 2,1,303.25,0.27203,0.11254000000000002,-1.04,Antenna 3,-60.5,2.1568,E1,lying
2526,2,Location 1,6,264.75,0.9169299999999999,-0.14009000000000002,-0.19613,antenna 1,-63.5,1.9006,920.25,lying
46565,1,Location 1,53,220.05,1.1045,0.020669999999999997,-0.12771,Antenna 3,-57.5,0.28531999999999996,925.25,label 3
